"country","code","indicator","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Ireland","IRL","Life expectancy at birth, total (years)",75.41509756,75.29219512,75.78663415,75.46931707,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,80.94878049,81.34878049,81.45365854,81.65365854,82.15609756,82.20487805,82.70243902,82.45609756,82.25365854,82.5097561,82.86097561,NA
"Iran, Islamic Rep.","IRN","Life expectancy at birth, total (years)",66.653,67.037,67.49,67.904,68.328,68.649,69.214,69.686,70.166,70.619,71.112,70.464,72.04,72.446,72.895,73.299,73.683,74.041,74.39,74.721,75.039,75.349,75.635,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654,NA
"Iraq","IRQ","Life expectancy at birth, total (years)",65.344,65.31,65.027,64.761,64.618,64.241,64.405,64.532,64.86,65.292,65.724,64.834,64.634,64.899,64.029,64.428,66.465,67.834,68.092,68.435,68.827,69.047,69.679,69.977,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324,NA
"Iceland","ISL","Life expectancy at birth, total (years)",78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.66097561,82.86097561,83.16341463,83.06341463,83.16585366,82.1195122,82.60731707,NA
"Israel","ISR","Life expectancy at birth, total (years)",76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.55121951,82.80243902,82.80487805,82.64878049,82.5,82.7,83.19512195,NA
"Italy","ITA","Life expectancy at birth, total (years)",77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.7,83.7,NA
"Jamaica","JAM","Life expectancy at birth, total (years)",71.816,71.758,71.624,71.488,71.328,71.216,71.17,71.189,71.281,71.287,71.478,71.585,71.542,71.493,71.395,71.405,71.502,71.717,71.979,72.245,72.405,72.435,72.357,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479,NA
"Jordan","JOR","Life expectancy at birth, total (years)",70.4,70.568,70.738,70.915,71.105,71.324,71.521,71.737,71.926,72.141,72.359,72.585,72.788,72.977,73.225,73.407,73.563,73.707,73.797,73.929,74.087,74.282,74.606,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814,NA
"Japan","JPN","Life expectancy at birth, total (years)",79.0802439,79.30365854,79.69682927,79.53609756,80.2197561,80.42414634,80.50146341,80.46097561,81.07609756,81.41634146,81.69073171,81.76,82.0302439,81.95512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,84.04121951,NA
"Kazakhstan","KAZ","Life expectancy at birth, total (years)",64.978,64.538,64.108,63.717,63.455,63.318,63.349,63.528,63.793,64.108,64.441,64.753,65.04,65.356,65.722,66.18,66.759,67.46,68.257,69.108,69.939,70.719,71.415,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402,NA
"Kenya","KEN","Life expectancy at birth, total (years)",57.095,56.668,56.101,55.856,55.575,55.478,55.568,55.866,56.084,56.501,56.759,57.369,57.947,58.51,59.059,59.407,59.955,60.483,60.915,61.283,61.537,61.729,61.99,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646,NA
"Kyrgyz Republic","KGZ","Life expectancy at birth, total (years)",68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,71.8,71.9,72.04878049,72.24878049,NA
"Cambodia","KHM","Life expectancy at birth, total (years)",55.747,56.036,56.221,56.562,56.832,57.266,57.859,58.611,59.491,60.457,61.395,62.345,63.256,64.113,64.886,65.549,66.147,66.747,67.311,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668,NA
"Kiribati","KIR","Life expectancy at birth, total (years)",61.968,62.406,62.797,63.146,63.47,63.797,64.1,64.393,64.674,64.918,65.123,65.287,65.416,65.517,65.601,65.677,65.746,65.808,65.859,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473,NA
"St. Kitts and Nevis","KNA","Life expectancy at birth, total (years)",66.339,66.708,67.002,67.23,67.488,67.811,67.891,68.725,69.249,69.767,70.194,70.614,70.92,71.151,71.356,71.437,71.479,71.488,71.452,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145,NA
"Korea, Rep.","KOR","Life expectancy at birth, total (years)",72.49756098,72.99756098,73.39756098,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,83.42926829,NA
"Kuwait","KWT","Life expectancy at birth, total (years)",76.00239024,76.0514878,76.03282927,75.9797561,75.92504878,75.90714634,75.96429268,76.07795122,76.22587805,76.38434146,76.53163415,76.64456098,76.72768293,76.80078049,76.88768293,77.01017073,77.18904878,77.43336585,77.72621951,78.0522439,78.39502439,78.74180488,79.08034146,79.37656098,79.67758537,79.91607317,80.10636585,81.9697561,78.76097561,78.73658537,80.58780488,83.18780488,NA
"Latin America & Caribbean (excluding high income)","LAC","Life expectancy at birth, total (years)",67.54466329,67.89859632,68.30989314,68.70656171,69.10599794,69.49786351,69.70340891,70.1327578,70.45251832,70.81432762,71.16037688,71.54776239,71.85632588,72.22938071,72.52386532,72.74782193,73.00040081,73.18454338,73.11903098,73.6885627,73.94990642,74.1693475,74.37705231,74.55539557,74.53064608,74.70065344,74.8906731,75.05135246,72.87592173,71.43770164,74.48972626,75.49860133,NA
"Lao PDR","LAO","Life expectancy at birth, total (years)",55.098,55.583,55.81,56.344,56.821,57.302,57.549,57.866,58.317,58.887,59.302,59.643,60.08,60.688,61.074,61.694,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964,NA
"Lebanon","LBN","Life expectancy at birth, total (years)",71.169,71.559,72.03,72.383,72.614,72.94,73.201,73.513,73.895,74.354,74.836,75.275,75.693,76.074,75.677,76.732,76.956,77.262,77.529,77.768,77.941,78.037,78.148,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817,NA
"Liberia","LBR","Life expectancy at birth, total (years)",43.566,43.022,42.621,44.573,44.945,48.302,49.367,50.412,51.852,53.109,54.061,53.045,55.949,56.765,57.495,58.147,58.675,59.106,59.358,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163,NA
"Libya","LBY","Life expectancy at birth, total (years)",69.974,70.247,70.472,70.641,70.736,70.72,70.657,70.601,70.542,70.653,70.788,70.996,71.21,71.439,71.632,71.788,71.936,72.071,72.196,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339,NA
"St. Lucia","LCA","Life expectancy at birth, total (years)",70.734,71.05,71.076,71.172,70.963,70.778,70.68,70.692,70.779,71.367,71.707,72.188,72.453,72.544,72.794,72.86,72.963,72.946,72.768,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697,NA
"Latin America & Caribbean","LCN","Life expectancy at birth, total (years)",68.09093978,68.42629438,68.80029342,69.18600382,69.56585246,69.96222212,70.1597429,70.54891618,70.8691415,71.15054649,71.5629005,71.87830846,72.2038232,72.56381438,72.83322667,73.05932988,73.25614041,73.44226233,73.40932278,73.9248923,74.16439437,74.38097727,74.56083487,74.74322219,74.67748488,74.83180879,75.0527172,75.20425987,73.18893402,71.8141668,74.64719894,75.64352933,NA
"Least developed countries: UN classification","LDC","Life expectancy at birth, total (years)",51.39355614,52.00774655,52.2588917,52.9421811,53.24956682,53.72658293,53.88658533,54.56561914,55.40080396,55.985067,56.53412286,57.17323029,57.70993478,58.30855034,59.01522079,59.61211981,59.81180113,60.57242371,61.04089222,61.5004569,62.22543924,62.72335261,62.9592573,63.30490026,63.72372707,64.03397552,64.60227577,64.97245344,64.83235854,64.26734233,65.76318576,66.51610026,NA
"Low income","LIC","Life expectancy at birth, total (years)",51.09723508,51.95635512,51.97379644,52.05951131,52.12857651,52.54684413,52.3246133,53.303797,54.14305442,54.66810388,55.12125627,56.22351122,56.65275939,57.19189328,57.94033448,58.51188011,59.00602587,59.19166498,59.92566378,59.86511463,60.43455558,60.86561564,60.83781943,60.9921347,61.40169383,61.57950839,62.33998764,62.79744652,62.8180995,62.37998872,63.45831028,64.51789579,NA
"Liechtenstein","LIE","Life expectancy at birth, total (years)",78.46365854,78.27070732,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,83.74634146,83.04146341,84.16097561,81.65853659,84.40243902,84.12195122,84.84146341,NA
"Sri Lanka","LKA","Life expectancy at birth, total (years)",69.619,70.049,70.211,69.746,69.841,69.934,70.134,70.427,71.179,71.804,72.271,72.442,68.022,73.073,72.825,72.983,72.556,70.298,74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483,NA
"Lower middle income","LMC","Life expectancy at birth, total (years)",58.94719589,59.23405739,59.55320975,59.87917406,60.19975331,60.53724421,60.88954584,61.31454995,61.74640721,62.12669776,62.55951716,62.97522031,63.30166753,63.67450352,64.10418117,64.48726724,64.73654436,65.20954842,65.5543981,65.99150652,66.36026612,66.69665802,67.03943977,67.3495072,67.6791939,67.99529154,68.28100336,68.55742563,68.04035634,66.3662903,69.30109468,69.59637466,NA
"Low & middle income","LMY","Life expectancy at birth, total (years)",63.1601062,63.48898473,63.74430328,64.05931524,64.36075025,64.68197297,64.94650614,65.29043575,65.67150365,66.00245206,66.34144145,66.69140306,66.91047224,67.32299743,67.67338863,68.01744364,68.22553211,68.6163518,68.95478774,69.24346337,69.58233058,69.86909889,70.11968756,70.36770528,70.6061842,70.80829052,71.13450107,71.36985561,70.74868001,69.67178439,71.68528188,71.97400488,NA
"Lesotho","LSO","Life expectancy at birth, total (years)",58.638,58.06,57.288,56.368,55.136,53.733,52.029,50.385,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375,NA
"Late-demographic dividend","LTE","Life expectancy at birth, total (years)",68.77012988,68.96127077,69.20405617,69.52103276,69.99420238,70.40357635,70.76945758,70.99886244,71.28530769,71.62749333,71.92757182,72.34204033,72.6223085,73.00721415,73.38173634,73.7749281,73.92526336,74.34816013,74.71082093,74.99999629,75.29941492,75.57913343,75.82410282,76.07638398,76.29309285,76.41767887,76.77842572,76.99826684,76.69371478,76.30608833,76.95458025,77.13012054,NA
"Lithuania","LTU","Life expectancy at birth, total (years)",70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,75.4804878,75.6804878,76.28292683,75.02926829,74.03658537,75.64390244,76.98780488,NA
"Luxembourg","LUX","Life expectancy at birth, total (years)",75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.09512195,82.29512195,82.63902439,82.14390244,82.59756098,82.94634146,83.35853659,NA
"Latvia","LVA","Life expectancy at birth, total (years)",68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.62926829,74.78292683,75.38780488,75.18536585,72.9804878,74.27804878,75.67804878,NA
"Macao SAR, China","MAC","Life expectancy at birth, total (years)",76.89331707,77.30126829,77.2664878,76.75853659,77.54390244,77.64634146,78.24634146,78.99512195,80.18292683,80.58780488,80.94634146,81.04390244,80.99268293,81.34146341,81.72926829,81.72926829,82.02682927,82.17560976,82.27317073,82.47073171,82.47073171,82.72195122,83.02195122,83.22439024,83.27560976,83.52682927,83.67804878,83.92926829,84.12926829,83.72926829,83.0804878,83.1804878,NA
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)",75.15,75.349,75.533,75.714,75.885,76.105,76.338,76.565,76.793,77.009,77.219,77.419,77.612,77.802,77.989,78.16,78.326,78.513,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224,NA
"Morocco","MAR","Life expectancy at birth, total (years)",63.388,63.868,64.346,64.725,65.226,65.616,66.008,66.404,66.794,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313,NA
"Monaco","MCO","Life expectancy at birth, total (years)",80.065,80.365,80.654,80.902,81.133,81.358,81.605,81.826,82.121,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372,NA
"Moldova","MDA","Life expectancy at birth, total (years)",66.749,66.66,66.319,66.218,66.248,66.484,66.84,67.205,67.462,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198,NA
"Madagascar","MDG","Life expectancy at birth, total (years)",52.946,53.733,54.247,54.845,55.477,56.127,56.803,57.434,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,61.992,62.304,62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632,NA
"Maldives","MDV","Life expectancy at birth, total (years)",64.664,65.434,66.197,66.962,67.734,68.517,69.303,70.157,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,75.999,76.371,76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041,NA
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Life expectancy at birth, total (years)",63.64568875,64.00856483,64.1689718,64.44889852,64.76469677,65.02205546,65.3905263,65.84815456,66.22251382,66.59719612,66.96414799,67.08379406,67.53184346,67.52994702,68.0590797,68.34658832,68.70416508,68.99872131,69.2105447,69.39403007,69.45512501,69.70834025,69.98988301,70.15110492,70.42892781,70.70975753,70.94032135,71.2438695,69.91107896,69.71131935,71.69183197,72.08394124,NA
"Mexico","MEX","Life expectancy at birth, total (years)",69.663,69.961,70.302,70.703,71.088,71.472,71.792,72.203,72.562,72.912,73.106,73.308,73.432,73.627,73.746,73.796,73.695,73.628,73.718,73.921,74.128,74.289,74.404,74.431,74.376,74.261,74.301,74.53,70.449,69.75,73.973,75.069,NA
"Marshall Islands","MHL","Life expectancy at birth, total (years)",61.9,62.085,62.308,62.515,62.765,63.015,63.218,63.421,63.323,63.735,63.848,63.956,64.044,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,NA
"Middle income","MIC","Life expectancy at birth, total (years)",63.94796885,64.25241321,64.53236249,64.8716265,65.19902191,65.52320174,65.83185224,66.14184414,66.49968943,66.82634758,67.16952401,67.47644117,67.69123164,68.1061163,68.43859178,68.77740998,68.97444472,69.39415466,69.71168565,70.04176253,70.371958,70.65585397,70.9403713,71.20726423,71.44242412,71.65997567,71.96013269,72.18963241,71.52145539,70.39571078,72.51755067,72.74319387,NA
"North Macedonia","MKD","Life expectancy at birth, total (years)",71.14846341,71.59656098,71.69268293,71.84878049,72.49512195,72.44634146,72.29756098,72.7902439,72.94634146,73.43658537,73.03902439,73.24146341,73.59756098,73.69756098,73.89512195,73.8,74.4,74.44634146,74.99756098,75.1,74.90243902,75.4,75.45121951,75.40243902,75.4,75.95365854,76.64878049,76.60243902,74.39512195,73.24634146,74.42487805,75.31609756,NA
"Mali","MLI","Life expectancy at birth, total (years)",47.238,47.586,47.914,48.292,48.5,49.086,49.592,50.06,50.605,51.3,51.995,52.632,53.253,53.792,54.305,54.756,55.187,55.588,55.993,56.367,56.696,57.052,57.482,57.852,58.286,58.562,58.873,59.217,58.858,59.116,60.035,60.439,NA
"Malta","MLT","Life expectancy at birth, total (years)",76.56512195,76.71960976,76.83297561,77.2902439,77.34146341,77.73902439,77.58780488,77.5,78.34878049,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,82.04634146,81.89756098,82.45365854,82.34634146,82.24878049,82.65853659,82.09756098,82.25853659,82.44878049,83.50731707,NA
"Myanmar","MMR","Life expectancy at birth, total (years)",57.681,58.032,58.326,58.671,59.169,59.523,59.896,60.107,60.357,60.64,60.925,61.196,61.443,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Life expectancy at birth, total (years)",63.12027247,63.47695951,63.62624938,63.90402148,64.2095358,64.45986843,64.82336791,65.27482618,65.63684715,65.99520737,66.35293237,66.44555273,66.88735376,66.85340261,67.38152403,67.6503604,67.99106602,68.27445467,68.49125051,68.66240951,68.69133104,68.91363004,69.17155584,69.28732636,69.53283764,69.81413164,70.0733669,70.41748459,69.05063429,68.92802148,71.00553154,71.27588499,NA
"Montenegro","MNE","Life expectancy at birth, total (years)",73.62165854,73.69387805,73.58778049,73.56492683,73.44473171,73.34297561,73.28778049,73.14387805,73.39680488,73.58019512,73.96521951,74.05573171,74.20560976,73.98292683,73.83902439,74.33902439,75.13658537,75.14390244,75.9902439,76.08292683,76.3,76.4902439,76.33902439,76.60243902,76.54146341,76.68536585,77.88536585,76.68292683,75.93170732,73.82439024,76.18780488,77.58780488,NA
